cloud_cover,time,pressure_kpa,Temperature (C),wind_direction_deg,wind_speed_kmh
3,22/11/2018 20:00,1012,14,126,8
3,22/11/2018 21:00,1013,12,13,5
3,22/11/2018 22:00,1012,12,17,6
3,22/11/2018 23:00,1012,12,21,7
3,23/11/2018 0:00,1012,12,25,8
9,23/11/2018 1:00,1012,10,27,7
14,23/11/2018 2:00,1012,10,29,7
19,23/11/2018 3:00,1012,10,31,7
21,23/11/2018 4:00,1012,10,31,7
23,23/11/2018 5:00,1012,12,31,8
25,23/11/2018 6:00,1013,12,31,8
19,23/11/2018 7:00,1013,14,137,7
14,23/11/2018 8:00,1013,18,243,6
8,23/11/2018 9:00,1013,20,349,5
7,23/11/2018 10:00,1012,20,334,8
6,23/11/2018 11:00,1011,22,319,10
4,23/11/2018 12:00,1011,22,304,12
4,23/11/2018 13:00,1011,20,306,12
4,23/11/2018 14:00,1010,20,307,12
4,23/11/2018 15:00,1010,18,309,12
4,23/11/2018 16:00,1011,16,320,11
4,23/11/2018 17:00,1011,16,331,11
4,23/11/2018 18:00,1012,14,342,11
4,23/11/2018 19:00,1012,14,234,9
4,23/11/2018 20:00,1012,14,125,8
4,23/11/2018 21:00,1012,14,17,7
4,23/11/2018 22:00,1012,12,21,7
4,23/11/2018 23:00,1012,12,25,7
4,24/11/2018 0:00,1012,12,30,7
3,24/11/2018 1:00,1012,12,26,7
1,24/11/2018 2:00,1012,10,22,8
0,24/11/2018 3:00,1012,10,18,8
2,24/11/2018 4:00,1013,10,21,8
4,24/11/2018 5:00,1013,12,24,8
6,24/11/2018 6:00,1014,12,27,9
6,24/11/2018 7:00,1014,14,131,8
6,24/11/2018 8:00,1014,16,234,7
6,24/11/2018 9:00,1014,20,337,6
5,24/11/2018 10:00,1014,20,329,9
4,24/11/2018 11:00,1013,20,321,12
3,24/11/2018 12:00,1012,20,312,15
4,24/11/2018 13:00,1012,20,316,14
5,24/11/2018 14:00,1012,18,320,13
5,24/11/2018 15:00,1012,18,324,12
4,24/11/2018 16:00,1012,16,333,12
3,24/11/2018 17:00,1012,16,341,12
2,24/11/2018 18:00,1013,14,349,13
1,24/11/2018 19:00,1013,14,235,11
1,24/11/2018 20:00,1013,14,120,9
0,24/11/2018 21:00,1013,12,6,7
0,24/11/2018 22:00,1013,12,8,8
0,24/11/2018 23:00,1013,12,11,9
0,25/11/2018 0:00,1013,10,14,10
0,25/11/2018 1:00,1012,10,14,10
0,25/11/2018 2:00,1012,8,14,9
0,25/11/2018 3:00,1012,8,14,9
0,25/11/2018 4:00,1013,8,18,9
0,25/11/2018 5:00,1013,10,22,9
0,25/11/2018 6:00,1013,10,26,10
1,25/11/2018 7:00,1014,12,131,9
2,25/11/2018 8:00,1014,16,235,9
3,25/11/2018 9:00,1014,18,340,8
2,25/11/2018 10:00,1013,18,332,10
1,25/11/2018 11:00,1012,20,324,12
0,25/11/2018 12:00,1011,20,317,14
1,25/11/2018 13:00,1011,18,321,14
1,25/11/2018 14:00,1011,18,325,15
2,25/11/2018 15:00,1011,16,329,15
1,25/11/2018 16:00,1011,14,334,15
1,25/11/2018 17:00,1012,14,338,14
0,25/11/2018 18:00,1012,12,343,14
0,25/11/2018 19:00,1012,12,230,11
0,25/11/2018 20:00,1013,10,117,9
0,25/11/2018 21:00,1013,10,4,6
0,25/11/2018 22:00,1013,10,3,7
0,25/11/2018 23:00,1012,8,2,7
0,26/11/2018 0:00,1012,8,1,8
0,26/11/2018 1:00,1012,8,5,8
0,26/11/2018 2:00,1012,6,8,9
0,26/11/2018 3:00,1012,6,11,9
0,26/11/2018 4:00,1013,6,12,9
0,26/11/2018 5:00,1013,8,14,10
0,26/11/2018 6:00,1014,8,16,10
0,26/11/2018 7:00,1014,10,11,10
0,26/11/2018 8:00,1014,14,6,11
0,26/11/2018 9:00,1014,16,1,11
0,26/11/2018 10:00,1014,16,111,12
0,26/11/2018 11:00,1013,18,220,13
0,26/11/2018 12:00,1012,18,329,14
0,26/11/2018 13:00,1012,16,331,14
0,26/11/2018 14:00,1012,16,334,13
0,26/11/2018 15:00,1012,14,336,13
0,26/11/2018 16:00,1012,14,338,14
0,26/11/2018 17:00,1013,12,341,15
0,26/11/2018 18:00,1013,12,343,15
0,26/11/2018 19:00,1013,10,229,14
0,26/11/2018 20:00,1014,10,115,13
0,26/11/2018 21:00,1014,8,2,12
0,26/11/2018 22:00,1014,8,9,11
0,26/11/2018 23:00,1013,8,16,11
0,27/11/2018 0:00,1013,6,23,10
0,27/11/2018 1:00,1013,6,23,10
0,27/11/2018 2:00,1013,6,23,10
0,27/11/2018 3:00,1013,4,23,9
0,27/11/2018 4:00,1014,6,24,10
0,27/11/2018 5:00,1014,6,25,10
0,27/11/2018 6:00,1015,6,26,11
0,27/11/2018 7:00,1015,10,18,10
0,27/11/2018 8:00,1015,12,10,10
0,27/11/2018 9:00,1015,16,3,10
0,27/11/2018 10:00,1014,16,114,11
0,27/11/2018 11:00,1014,18,226,12
0,27/11/2018 12:00,1013,18,338,14
0,27/11/2018 13:00,1013,18,337,13
0,27/11/2018 14:00,1012,16,335,13
0,27/11/2018 15:00,1012,16,334,13
0,27/11/2018 16:00,1013,14,334,14
0,27/11/2018 17:00,1013,14,334,15
0,27/11/2018 18:00,1013,12,334,17
0,27/11/2018 19:00,1014,12,337,13
0,27/11/2018 20:00,1014,10,340,10
0,27/11/2018 21:00,1014,10,343,6
0,27/11/2018 22:00,1014,8,233,6
0,27/11/2018 23:00,1014,8,124,6
0,28/11/2018 0:00,1014,8,14,6
0,28/11/2018 1:00,1014,8,12,6
0,28/11/2018 2:00,1014,6,10,7
0,28/11/2018 3:00,1014,6,9,7
0,28/11/2018 4:00,1014,6,23,7
0,28/11/2018 5:00,1015,6,37,8
0,28/11/2018 6:00,1015,8,52,8
1,28/11/2018 7:00,1015,10,40,7
2,28/11/2018 8:00,1015,14,28,7
3,28/11/2018 9:00,1016,16,16,6
3,28/11/2018 10:00,1015,16,115,8
3,28/11/2018 11:00,1014,16,214,9
3,28/11/2018 12:00,1013,18,313,11
3,28/11/2018 13:00,1013,16,318,12
2,28/11/2018 14:00,1013,16,322,13
1,28/11/2018 15:00,1013,14,326,14
1,28/11/2018 16:00,1013,14,332,15
0,28/11/2018 17:00,1013,12,338,16
0,28/11/2018 18:00,1014,12,344,16
1,28/11/2018 19:00,1014,12,233,14
3,28/11/2018 20:00,1015,10,123,12
4,28/11/2018 21:00,1016,10,13,10
4,28/11/2018 22:00,1015,10,16,12
5,28/11/2018 23:00,1015,10,19,13
5,29/11/2018 0:00,1015,8,23,14
4,29/11/2018 1:00,1015,8,22,14
3,29/11/2018 2:00,1015,8,21,13
3,29/11/2018 3:00,1015,6,20,13
2,29/11/2018 4:00,1016,6,25,14
1,29/11/2018 5:00,1016,6,30,15
0,29/11/2018 6:00,1016,6,35,16
0,29/11/2018 7:00,1017,10,31,15
0,29/11/2018 8:00,1017,12,26,14
0,29/11/2018 9:00,1017,16,21,14
0,29/11/2018 10:00,1016,16,132,15
0,29/11/2018 11:00,1015,18,244,16
0,29/11/2018 12:00,1014,18,355,17
0,29/11/2018 13:00,1014,18,350,18
0,29/11/2018 14:00,1014,16,345,20
0,29/11/2018 15:00,1014,16,341,21
1,29/11/2018 16:00,1014,14,346,24
1,29/11/2018 17:00,1014,14,351,26
2,29/11/2018 18:00,1015,12,356,28
2,29/11/2018 19:00,1015,12,242,24
2,29/11/2018 20:00,1016,10,128,19
2,29/11/2018 21:00,1016,8,14,14
3,29/11/2018 22:00,1016,8,22,15
3,29/11/2018 23:00,1016,8,29,16
3,30/11/2018 0:00,1015,6,37,17
4,30/11/2018 1:00,1015,6,44,16
4,30/11/2018 2:00,1015,6,51,16
5,30/11/2018 3:00,1015,6,58,16
5,30/11/2018 4:00,1016,6,60,18
5,30/11/2018 5:00,1016,8,62,20
5,30/11/2018 6:00,1017,8,65,21
5,30/11/2018 7:00,1017,12,64,18
6,30/11/2018 8:00,1017,14,64,15
7,30/11/2018 9:00,1017,18,63,12
7,30/11/2018 10:00,1016,18,50,12
8,30/11/2018 11:00,1015,20,36,13
8,30/11/2018 12:00,1014,20,23,14
8,30/11/2018 13:00,1014,20,23,14
8,30/11/2018 14:00,1014,18,23,15
7,30/11/2018 15:00,1014,18,22,15
7,30/11/2018 16:00,1014,16,26,16
8,30/11/2018 17:00,1015,16,29,17
8,30/11/2018 18:00,1015,14,32,18
7,30/11/2018 19:00,1015,14,37,16
7,30/11/2018 20:00,1016,12,43,14
6,30/11/2018 21:00,1016,10,48,12
7,30/11/2018 22:00,1016,10,54,14
8,30/11/2018 23:00,1015,10,60,16
8,1/12/2018 0:00,1015,10,65,18
9,1/12/2018 1:00,1015,10,69,20
9,1/12/2018 2:00,1015,10,73,22
10,1/12/2018 3:00,1015,10,77,23
11,1/12/2018 4:00,1015,10,78,24
12,1/12/2018 5:00,1016,10,78,25
13,1/12/2018 6:00,1016,10,79,25
13,1/12/2018 7:00,1016,12,80,20
13,1/12/2018 8:00,1016,16,81,16
13,1/12/2018 9:00,1016,18,82,11
14,1/12/2018 10:00,1015,18,61,11
15,1/12/2018 11:00,1014,20,41,11
16,1/12/2018 12:00,1013,20,20,10
15,1/12/2018 13:00,1014,18,25,10
15,1/12/2018 14:00,1014,18,30,10
15,1/12/2018 15:00,1014,18,35,10
14,1/12/2018 16:00,1014,16,43,12
14,1/12/2018 17:00,1015,16,52,14
13,1/12/2018 18:00,1015,16,60,15
14,1/12/2018 19:00,1015,14,61,13
14,1/12/2018 20:00,1016,12,62,11
15,1/12/2018 21:00,1016,10,63,9
14,1/12/2018 22:00,1016,10,66,11
14,1/12/2018 23:00,1015,10,69,13
13,2/12/2018 0:00,1015,10,73,15
11,2/12/2018 1:00,1015,10,72,15
10,2/12/2018 2:00,1015,10,71,15
8,2/12/2018 3:00,1015,8,71,15
8,2/12/2018 4:00,1015,8,74,17
8,2/12/2018 5:00,1016,10,78,19
7,2/12/2018 6:00,1017,10,82,21
7,2/12/2018 7:00,1017,12,83,18
7,2/12/2018 8:00,1017,14,83,15
6,2/12/2018 9:00,1017,18,83,12
6,2/12/2018 10:00,1016,18,58,10
6,2/12/2018 11:00,1015,18,34,8
6,2/12/2018 12:00,1014,20,9,7
6,2/12/2018 13:00,1014,18,120,9
5,2/12/2018 14:00,1014,16,231,12
4,2/12/2018 15:00,1013,16,341,14
4,2/12/2018 16:00,1014,14,347,14
5,2/12/2018 17:00,1015,14,353,14
5,2/12/2018 18:00,1015,12,358,14
4,2/12/2018 19:00,1015,10,254,11
3,2/12/2018 20:00,1015,10,150,9
3,2/12/2018 21:00,1016,8,46,6
2,2/12/2018 22:00,1016,8,56,9
1,2/12/2018 23:00,1015,6,65,11
0,3/12/2018 0:00,1015,6,75,14
0,3/12/2018 1:00,1015,6,71,13
0,3/12/2018 2:00,1015,6,68,12
0,3/12/2018 3:00,1014,6,65,12
0,3/12/2018 4:00,1015,6,66,12
0,3/12/2018 5:00,1015,6,68,12
0,3/12/2018 6:00,1016,6,70,12
0,3/12/2018 7:00,1016,8,74,11
0,3/12/2018 8:00,1016,12,77,11
0,3/12/2018 9:00,1016,14,81,10
0,3/12/2018 10:00,1015,16,170,9
0,3/12/2018 11:00,1014,16,260,8
0,3/12/2018 12:00,1014,18,349,7
0,3/12/2018 13:00,1013,16,346,10
0,3/12/2018 14:00,1013,14,343,13
0,3/12/2018 15:00,1013,14,341,16
1,3/12/2018 16:00,1013,12,341,17
2,3/12/2018 17:00,1014,12,341,17
3,3/12/2018 18:00,1015,10,341,18
4,3/12/2018 19:00,1015,10,245,14
4,3/12/2018 20:00,1015,10,149,9
5,3/12/2018 21:00,1015,8,52,5
6,3/12/2018 22:00,1015,8,60,6
7,3/12/2018 23:00,1015,8,69,8
9,4/12/2018 0:00,1015,6,77,10
10,4/12/2018 1:00,1015,6,79,11
12,4/12/2018 2:00,1015,6,81,11
13,4/12/2018 3:00,1015,6,83,12
10,4/12/2018 4:00,1016,6,83,11
8,4/12/2018 5:00,1016,6,84,11
5,4/12/2018 6:00,1017,8,84,11
3,4/12/2018 7:00,1017,10,76,10
2,4/12/2018 8:00,1017,12,68,9
0,4/12/2018 9:00,1017,14,60,8
0,4/12/2018 10:00,1016,16,156,9
0,4/12/2018 11:00,1015,16,251,9
0,4/12/2018 12:00,1014,18,347,10
0,4/12/2018 13:00,1014,16,341,11
0,4/12/2018 14:00,1014,16,334,12
0,4/12/2018 15:00,1013,14,328,13
0,4/12/2018 16:00,1014,14,332,15
0,4/12/2018 17:00,1014,12,337,17
0,4/12/2018 18:00,1015,10,342,19
0,4/12/2018 19:00,1015,10,241,16
0,4/12/2018 20:00,1015,10,140,13
0,4/12/2018 21:00,1016,8,39,10
0,4/12/2018 22:00,1015,8,49,10
0,4/12/2018 23:00,1015,6,59,10
0,5/12/2018 0:00,1015,6,69,9
0,5/12/2018 1:00,1015,6,72,10
0,5/12/2018 2:00,1015,4,76,11
0,5/12/2018 3:00,1015,4,80,11
0,5/12/2018 4:00,1016,4,80,11
0,5/12/2018 5:00,1016,4,80,12
0,5/12/2018 6:00,1017,4,80,12
0,5/12/2018 7:00,1017,8,81,10
0,5/12/2018 8:00,1017,12,83,9
0,5/12/2018 9:00,1017,14,84,7
0,5/12/2018 10:00,1016,16,171,6
0,5/12/2018 11:00,1015,16,257,6
0,5/12/2018 12:00,1015,18,343,5
0,5/12/2018 13:00,1014,16,338,7
0,5/12/2018 14:00,1014,16,333,9
0,5/12/2018 15:00,1014,14,328,12
0,5/12/2018 16:00,1014,14,333,14
0,5/12/2018 17:00,1015,12,339,15
0,5/12/2018 18:00,1015,10,344,17
0,5/12/2018 19:00,1015,10,245,14
0,5/12/2018 20:00,1016,8,146,12
0,5/12/2018 21:00,1016,6,47,9
0,5/12/2018 22:00,1016,6,57,10
0,5/12/2018 23:00,1015,6,67,10
0,6/12/2018 0:00,1015,4,77,11
0,6/12/2018 1:00,1015,4,77,11
0,6/12/2018 2:00,1015,4,77,12
0,6/12/2018 3:00,1015,4,77,12
0,6/12/2018 4:00,1015,4,76,13
0,6/12/2018 5:00,1016,4,76,13
0,6/12/2018 6:00,1016,4,75,14
0,6/12/2018 7:00,1016,8,80,13
0,6/12/2018 8:00,1016,10,85,13
0,6/12/2018 9:00,1016,14,90,12
0,6/12/2018 10:00,1016,16,150,8
0,6/12/2018 11:00,1015,16,209,5
0,6/12/2018 12:00,1014,18,269,1
0,6/12/2018 13:00,1013,16,278,5
0,6/12/2018 14:00,1013,16,286,9
0,6/12/2018 15:00,1013,14,295,13
0,6/12/2018 16:00,1013,12,307,13
0,6/12/2018 17:00,1014,12,319,12
0,6/12/2018 18:00,1014,10,332,12
0,6/12/2018 19:00,1014,10,221,10
0,6/12/2018 20:00,1015,8,111,8
0,6/12/2018 21:00,1015,8,1,5
0,6/12/2018 22:00,1015,6,12,5
0,6/12/2018 23:00,1015,6,23,5
0,7/12/2018 0:00,1015,6,34,5
0,7/12/2018 1:00,1014,6,41,6
0,7/12/2018 2:00,1014,6,48,8
0,7/12/2018 3:00,1014,4,55,9
0,7/12/2018 4:00,1015,6,57,9
0,7/12/2018 5:00,1015,6,59,9
0,7/12/2018 6:00,1015,6,62,10
0,7/12/2018 7:00,1015,10,68,8
0,7/12/2018 8:00,1016,12,75,7
0,7/12/2018 9:00,1016,16,82,5
0,7/12/2018 10:00,1015,16,152,6
0,7/12/2018 11:00,1014,18,223,6
0,7/12/2018 12:00,1013,20,294,7
0,7/12/2018 13:00,1013,18,294,9
0,7/12/2018 14:00,1012,16,294,11
0,7/12/2018 15:00,1012,16,293,14
1,7/12/2018 16:00,1012,16,298,14
1,7/12/2018 17:00,1012,18,302,15
2,7/12/2018 18:00,1012,18,306,15
1,7/12/2018 19:00,1013,16,212,12
1,7/12/2018 20:00,1014,12,119,8
0,7/12/2018 21:00,1014,10,25,5
0,7/12/2018 22:00,1014,8,28,5
0,7/12/2018 23:00,1013,8,32,5
0,8/12/2018 0:00,1013,8,35,5
0,8/12/2018 1:00,1013,8,34,6
0,8/12/2018 2:00,1013,6,33,7
0,8/12/2018 3:00,1013,6,32,9
0,8/12/2018 4:00,1014,6,35,9
0,8/12/2018 5:00,1014,8,38,9
0,8/12/2018 6:00,1014,8,41,9
0,8/12/2018 7:00,1015,10,46,8
0,8/12/2018 8:00,1015,14,51,6
0,8/12/2018 9:00,1015,16,57,5
0,8/12/2018 10:00,1014,18,142,7
0,8/12/2018 11:00,1014,18,227,8
0,8/12/2018 12:00,1013,20,312,10
1,8/12/2018 13:00,1013,18,314,11
1,8/12/2018 14:00,1013,18,316,12
2,8/12/2018 15:00,1013,16,318,14
2,8/12/2018 16:00,1013,14,325,13
3,8/12/2018 17:00,1014,14,333,13
3,8/12/2018 18:00,1014,12,341,12
4,8/12/2018 19:00,1014,12,236,10
4,8/12/2018 20:00,1014,12,131,8
4,8/12/2018 21:00,1015,10,26,6
4,8/12/2018 22:00,1014,10,26,6
5,8/12/2018 23:00,1014,10,26,7
5,9/12/2018 0:00,1014,10,26,8
5,9/12/2018 1:00,1014,8,28,8
5,9/12/2018 2:00,1014,8,30,8
5,9/12/2018 3:00,1014,8,32,8
5,9/12/2018 4:00,1014,8,33,8
4,9/12/2018 5:00,1014,8,35,8
4,9/12/2018 6:00,1015,10,36,9
4,9/12/2018 7:00,1015,12,37,7
5,9/12/2018 8:00,1015,16,38,6
5,9/12/2018 9:00,1015,18,39,4
5,9/12/2018 10:00,1014,20,131,6
5,9/12/2018 11:00,1013,20,223,8
5,9/12/2018 12:00,1013,20,315,10
5,9/12/2018 13:00,1013,20,317,11
4,9/12/2018 14:00,1013,18,318,12
4,9/12/2018 15:00,1013,18,319,14
4,9/12/2018 16:00,1013,16,326,13
4,9/12/2018 17:00,1014,14,332,12
4,9/12/2018 18:00,1014,14,338,12
4,9/12/2018 19:00,1014,12,228,10
3,9/12/2018 20:00,1014,12,119,7
3,9/12/2018 21:00,1015,12,9,5
3,9/12/2018 22:00,1014,10,13,6
3,9/12/2018 23:00,1014,10,17,8
3,10/12/2018 0:00,1014,10,21,9
3,10/12/2018 1:00,1014,10,28,9
3,10/12/2018 2:00,1013,10,34,9
3,10/12/2018 3:00,1013,8,40,8
3,10/12/2018 4:00,1014,10,42,8
4,10/12/2018 5:00,1014,10,44,8
5,10/12/2018 6:00,1014,10,46,8
5,10/12/2018 7:00,1015,14,48,7
6,10/12/2018 8:00,1015,16,50,6
6,10/12/2018 9:00,1015,18,52,5
6,10/12/2018 10:00,1014,20,136,7
6,10/12/2018 11:00,1013,20,220,10
6,10/12/2018 12:00,1012,22,304,12
6,10/12/2018 13:00,1012,20,306,12
7,10/12/2018 14:00,1012,18,309,12
7,10/12/2018 15:00,1012,16,312,12
8,10/12/2018 16:00,1013,16,321,11
8,10/12/2018 17:00,1013,14,331,11
8,10/12/2018 18:00,1014,14,341,10
8,10/12/2018 19:00,1014,14,238,8
7,10/12/2018 20:00,1014,14,134,6
7,10/12/2018 21:00,1015,12,31,4
7,10/12/2018 22:00,1014,12,37,4
6,10/12/2018 23:00,1014,12,43,4
6,11/12/2018 0:00,1014,12,50,4
6,11/12/2018 1:00,1014,12,42,5
6,11/12/2018 2:00,1014,10,34,6
6,11/12/2018 3:00,1014,10,26,7
6,11/12/2018 4:00,1014,12,24,8
6,11/12/2018 5:00,1014,12,22,10
6,11/12/2018 6:00,1014,14,20,11
6,11/12/2018 7:00,1014,14,130,9
5,11/12/2018 8:00,1014,16,240,8
4,11/12/2018 9:00,1015,18,350,6
4,11/12/2018 10:00,1014,18,337,9
4,11/12/2018 11:00,1013,20,323,11
4,11/12/2018 12:00,1012,20,310,14
4,11/12/2018 13:00,1012,18,313,13
4,11/12/2018 14:00,1012,18,316,13
4,11/12/2018 15:00,1012,16,320,12
4,11/12/2018 16:00,1012,16,327,12
4,11/12/2018 17:00,1013,14,334,11
4,11/12/2018 18:00,1013,12,340,11
4,11/12/2018 19:00,1013,12,230,10
5,11/12/2018 20:00,1014,12,120,9
5,11/12/2018 21:00,1014,10,10,8
6,11/12/2018 22:00,1014,10,126,9
6,11/12/2018 23:00,1013,10,242,10
6,12/12/2018 0:00,1013,10,358,11
7,12/12/2018 1:00,1013,8,240,12
8,12/12/2018 2:00,1013,8,123,12
9,12/12/2018 3:00,1013,8,5,12
10,12/12/2018 4:00,1014,8,6,13
11,12/12/2018 5:00,1014,8,6,15
12,12/12/2018 6:00,1015,8,7,16
13,12/12/2018 7:00,1015,10,123,16
14,12/12/2018 8:00,1015,12,240,16
15,12/12/2018 9:00,1016,14,356,16
13,12/12/2018 10:00,1015,14,352,18
12,12/12/2018 11:00,1014,16,348,20
10,12/12/2018 12:00,1013,16,344,22
9,12/12/2018 13:00,1013,14,343,21
8,12/12/2018 14:00,1014,14,342,20
6,12/12/2018 15:00,1014,12,341,18
4,12/12/2018 16:00,1014,12,228,18
2,12/12/2018 17:00,1014,10,115,18
0,12/12/2018 18:00,1014,8,2,18
0,12/12/2018 19:00,1015,8,3,16
0,12/12/2018 20:00,1015,6,4,14
0,12/12/2018 21:00,1015,6,6,13
0,12/12/2018 22:00,1015,4,8,14
0,12/12/2018 23:00,1014,4,10,16
0,13/12/2018 0:00,1014,4,13,18
0,13/12/2018 1:00,1014,2,11,17
0,13/12/2018 2:00,1015,0,10,17
0,13/12/2018 3:00,1015,0,9,16
0,13/12/2018 4:00,1015,0,12,17
0,13/12/2018 5:00,1016,0,15,17
0,13/12/2018 6:00,1016,0,19,18
0,13/12/2018 7:00,1016,4,17,17
0,13/12/2018 8:00,1016,6,15,16
0,13/12/2018 9:00,1016,10,13,14
0,13/12/2018 10:00,1015,12,9,15
0,13/12/2018 11:00,1014,14,6,15
0,13/12/2018 12:00,1013,16,3,15
0,13/12/2018 13:00,1013,14,117,16
0,13/12/2018 14:00,1013,14,232,16
0,13/12/2018 15:00,1013,14,346,16
0,13/12/2018 16:00,1013,12,350,17
0,13/12/2018 17:00,1013,10,354,19
0,13/12/2018 18:00,1014,10,359,21
0,13/12/2018 19:00,1014,8,247,18
0,13/12/2018 20:00,1014,6,134,15
0,13/12/2018 21:00,1014,4,22,13
0,13/12/2018 22:00,1014,4,31,13
0,13/12/2018 23:00,1014,4,39,14
0,14/12/2018 0:00,1014,2,47,15
0,14/12/2018 1:00,1014,2,49,15
0,14/12/2018 2:00,1014,2,51,16
0,14/12/2018 3:00,1014,2,52,17
0,14/12/2018 4:00,1014,2,54,15
0,14/12/2018 5:00,1015,2,55,14
0,14/12/2018 6:00,1015,2,57,13
0,14/12/2018 7:00,1015,4,59,12
0,14/12/2018 8:00,1015,8,62,10
0,14/12/2018 9:00,1016,12,65,9
0,14/12/2018 10:00,1015,14,49,8
0,14/12/2018 11:00,1014,14,33,7
0,14/12/2018 12:00,1013,16,17,6
0,14/12/2018 13:00,1013,16,124,8
0,14/12/2018 14:00,1013,14,232,10
0,14/12/2018 15:00,1013,14,339,11
0,14/12/2018 16:00,1013,12,344,12
0,14/12/2018 17:00,1014,10,350,12
0,14/12/2018 18:00,1014,10,355,13
0,14/12/2018 19:00,1015,8,260,12
0,14/12/2018 20:00,1015,6,164,10
0,14/12/2018 21:00,1015,6,69,9
0,14/12/2018 22:00,1015,4,73,11
0,14/12/2018 23:00,1015,4,77,12
0,15/12/2018 0:00,1015,4,81,13
0,15/12/2018 1:00,1015,2,76,12
0,15/12/2018 2:00,1015,2,72,11
0,15/12/2018 3:00,1014,2,67,10
0,15/12/2018 4:00,1015,2,71,12
0,15/12/2018 5:00,1016,2,74,13
0,15/12/2018 6:00,1016,2,78,14
0,15/12/2018 7:00,1016,6,76,13
0,15/12/2018 8:00,1017,10,75,12
0,15/12/2018 9:00,1017,14,73,10
0,15/12/2018 10:00,1016,16,52,9
0,15/12/2018 11:00,1015,16,30,9
0,15/12/2018 12:00,1014,18,9,8
0,15/12/2018 13:00,1014,16,117,10
0,15/12/2018 14:00,1014,16,226,13
0,15/12/2018 15:00,1014,14,334,15
0,15/12/2018 16:00,1015,14,341,16
0,15/12/2018 17:00,1015,12,347,16
0,15/12/2018 18:00,1016,10,354,16
0,15/12/2018 19:00,1016,8,242,14
0,15/12/2018 20:00,1016,6,131,11
0,15/12/2018 21:00,1016,6,19,9
0,15/12/2018 22:00,1016,4,31,10
0,15/12/2018 23:00,1016,4,43,11
0,16/12/2018 0:00,1016,4,54,13
0,16/12/2018 1:00,1016,4,62,13
0,16/12/2018 2:00,1016,4,70,13
0,16/12/2018 3:00,1016,4,78,13
0,16/12/2018 4:00,1017,4,78,13
0,16/12/2018 5:00,1018,4,79,14
0,16/12/2018 6:00,1018,4,80,14
0,16/12/2018 7:00,1018,8,78,13
0,16/12/2018 8:00,1018,12,76,11
0,16/12/2018 9:00,1018,14,74,10
0,16/12/2018 10:00,1018,16,56,8
0,16/12/2018 11:00,1017,18,39,6
0,16/12/2018 12:00,1016,18,21,4
0,16/12/2018 13:00,1016,18,124,6
0,16/12/2018 14:00,1016,16,227,8
0,16/12/2018 15:00,1016,16,330,10
0,16/12/2018 16:00,1016,14,337,11
0,16/12/2018 17:00,1017,12,343,12
0,16/12/2018 18:00,1018,10,349,13
0,16/12/2018 19:00,1018,10,247,11
0,16/12/2018 20:00,1018,8,145,9
0,16/12/2018 21:00,1018,6,43,8
0,16/12/2018 22:00,1017,6,52,8
0,16/12/2018 23:00,1017,6,62,9
0,17/12/2018 0:00,1017,4,72,10
0,17/12/2018 1:00,1017,4,75,10
0,17/12/2018 2:00,1017,4,79,11
0,17/12/2018 3:00,1017,4,83,11
0,17/12/2018 4:00,1018,4,82,11
0,17/12/2018 5:00,1019,4,82,12
0,17/12/2018 6:00,1019,4,82,12
0,17/12/2018 7:00,1020,8,79,11
0,17/12/2018 8:00,1020,12,76,10
0,17/12/2018 9:00,1020,14,74,10
0,17/12/2018 10:00,1019,16,169,8
0,17/12/2018 11:00,1018,18,264,6
0,17/12/2018 12:00,1017,18,359,4
0,17/12/2018 13:00,1017,18,340,6
0,17/12/2018 14:00,1017,16,322,9
0,17/12/2018 15:00,1017,16,304,12
0,17/12/2018 16:00,1017,14,314,12
1,17/12/2018 17:00,1018,12,325,13
1,17/12/2018 18:00,1018,10,336,13
3,17/12/2018 19:00,1018,8,234,11
4,17/12/2018 20:00,1018,8,132,8
6,17/12/2018 21:00,1018,6,31,6
4,17/12/2018 22:00,1018,10,29,8
2,17/12/2018 23:00,1018,12,27,9
1,18/12/2018 0:00,1018,16,25,11
1,18/12/2018 1:00,1018,16,33,10
1,18/12/2018 2:00,1017,14,40,10
1,18/12/2018 3:00,1017,14,48,9
2,18/12/2018 4:00,1017,12,54,9
3,18/12/2018 5:00,1018,12,61,9
4,18/12/2018 6:00,1018,10,67,9
4,18/12/2018 7:00,1018,10,68,8
5,18/12/2018 8:00,1019,10,68,8
5,18/12/2018 9:00,1020,12,69,7
4,18/12/2018 10:00,1019,14,92,7
3,18/12/2018 11:00,1019,16,115,6
3,18/12/2018 12:00,1018,18,139,6
2,18/12/2018 13:00,1018,20,189,8
1,18/12/2018 14:00,1017,20,240,10
0,18/12/2018 15:00,1017,22,291,13
0,18/12/2018 16:00,1017,20,298,13
0,18/12/2018 17:00,1017,20,305,14
0,18/12/2018 18:00,1017,18,312,14
0,18/12/2018 19:00,1017,16,285,13
0,18/12/2018 20:00,1018,14,259,11
0,18/12/2018 21:00,1018,12,233,10
0,18/12/2018 22:00,1018,12,165,9
0,18/12/2018 23:00,1018,10,97,9
0,19/12/2018 0:00,1018,10,29,8
0,19/12/2018 1:00,1017,12,30,9
0,19/12/2018 2:00,1017,14,31,9
0,19/12/2018 3:00,1017,16,32,9
0,19/12/2018 4:00,1017,14,31,9
0,19/12/2018 5:00,1017,14,30,10
